_,id,title,photo,date,creator,left,broadcast,verified,megagroup,restricted,signatures,min,scam,has_link,has_geo,slowmode_enabled,call_active,call_not_empty,fake,gigagroup,noforwards,join_to_send,join_request,forum,stories_hidden,stories_hidden_min,stories_unavailable,access_hash,username,restriction_reason,admin_rights,banned_rights,default_banned_rights,participants_count,usernames,stories_max_id,color,counter_x,from_messages_x,channel_request_x,channel_req_targeted_by_x,source_x,counter_y,from_messages_y,channel_request_y,channel_req_targeted_by_y,source_y,counter,from_messages,channel_request,channel_req_targeted_by,source
Channel,1572268654,Truckers For Freedom 🇺🇸,"{'_': 'ChatPhoto', 'photo_id': 5172392607807023775, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b""\x01\x08\x08\x89!'l.A c\xe5\x1d(\xa2\x8aEX""}",2022-01-31 20:56:39+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1843106988966350532,TruckersForFreedomUSA,[],,,,22621,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1557384522,America’s Doctors,"{'_': 'ChatPhoto', 'photo_id': 4990369604584974793, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08B""\x1f\xde\xce(\xa2\x8a\xe83?'}",2021-09-02 14:32:39+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-4495619244289166248,AmericasDoctors,[],,,,27684,[],,,,,,,,,,,,,7.0,7.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1759278216,The American Tribune,"{'_': 'ChatPhoto', 'photo_id': 5127440324740885604, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2,\xc6U\x18<g?_\xf0\xa2\x8a(\x03'}",2022-11-04 11:46:24+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,3836072574482110072,theamericantribune,[],,,,14220,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1868308960,The American Tribune Chat,"{'_': 'ChatPhoto', 'photo_id': 5170464562628111107, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2,\xc6e\x18<g?_\xf0\xa2\x8a(\x03'}",2022-12-17 14:50:47+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,-7459418131328306522,TheAmericanTribuneChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': True, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",246,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['theamericantribune']},['TrumpChannel']
Channel,1430871715,The Babylon Bee,"{'_': 'ChatPhoto', 'photo_id': 5102750838383815658, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb7\xfe\x91\xe7\xff\x00\x16}{u\xa2\x8a(@\xcf'}",2021-01-18 16:58:29+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-6883332537552408286,TheBabylonBee,[],,,,143984,[],,,,,,,,,,,,,27.0,27.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1222613198,BREAKING NEWS,"{'_': 'ChatPhoto', 'photo_id': 5010416377323956895, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x17q\x98\xb1W\xfb@ s\xd7?\xe1E\x14U1\x9f'}",2021-04-02 02:55:15+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-3681303231271426824,BREAK_ING,[],,,,3103,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1422765723,Defy Cable News,"{'_': 'ChatPhoto', 'photo_id': 5175050531138284310, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb6~\xd2_\x8f/\x19\xef\xd6\x8a(\xa9-\xbb\x1f'}",2021-05-04 18:09:27+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-921761041275617209,DefyCableNews,[],,,,15770,[],,,,,,,,,,,,,15.0,15.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1505531663,Independent Journal Review,"{'_': 'ChatPhoto', 'photo_id': 4935972181628791732, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd4\xf9\xb7\xf7\xeb\xef\xeb\xf9QE\x14\x01'}",2022-08-26 19:48:06+00:00,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,8533789447451471290,theijr,[],,,,12496,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1420364954,il Donaldo Trumpo,"{'_': 'ChatPhoto', 'photo_id': 4924967723797162924, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x88\xec\x16\x00\xe3\x928>\xf4QE8\xb6\xaeid\xcf'}",2021-04-10 19:50:06+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-4317729163410605430,RealDonaldoTrumpo,[],,,,169626,[],,,,,,,,,,,,,5.0,5.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1327612611,Matt Walsh’s Feed,"{'_': 'ChatPhoto', 'photo_id': 5044447443319630204, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08jH\xa6rO\xaf\xde\xcf\x1d:QE\x14X\x19'}",2021-02-15 22:33:37+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-2848292954030203722,MattWalshShow,[],,,,14176,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1353088446,The American Spectator,"{'_': 'ChatPhoto', 'photo_id': 5145650071247890720, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2\x06e\xb9`@h[\x90GU4QE\x00\x7f'}",2021-03-16 20:21:07+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6574511805612131811,AmericanSpectator,[],,,,62349,[],,,,,,,,,,,,,23.0,23.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1477144747,Save Our Children 🇺🇸,"{'_': 'ChatPhoto', 'photo_id': 5120874217393465992, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08>]\x9d\xf3\xfaQE\x14\x8c\x8f'}",2021-01-20 06:49:50+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3260755257816763275,SaveOurChildrenUSA,[],,,,9450,[],,,,,,,,,,,,,3.0,3.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1283676624,Mark Levin Warroom,"{'_': 'ChatPhoto', 'photo_id': 4931833834610207057, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xbf\x97\x17\x8a3\xf2\x9c\xff\x00*(\xa2\x92\x06\xee\x7f'}",2021-01-24 22:07:15+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5938904982318372572,MarkRLevin,[],,,,59852,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1462978404,The Western Journal,"{'_': 'ChatPhoto', 'photo_id': 4945176541357254952, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xaa\x04f<\xe4\xef\xc7J(\xa2\xb43?'}",2021-03-02 00:16:16+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6516582257694395896,WesternJournal,[],,,,73520,[],,,,,,,,,,,,,20.0,20.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1242718395,DC Enquirer,"{'_': 'ChatPhoto', 'photo_id': 4918050176455780949, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb3\x8b\x8f\xb5g\r\x9d\xdf\x86(\xa2\x8alG'}",2022-02-11 18:42:20+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1941062202019666957,DCEnquirer,[],,,,13027,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1703783358,Bo Hines for Congress,"{'_': 'ChatPhoto', 'photo_id': 5109767006764247620, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb0o!K\xa36\xf61\x9f\x94\x90\x0e3E\x14P\x903'}",2022-01-20 19:13:14+00:00,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-7375757183904321213,bohinesnc,[],,,,2020,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1265710242,Jon Voight,"{'_': 'ChatPhoto', 'photo_id': 5023941993843239211, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8a%\x8d\xec\x8a\x85]\xd8\xeb\xefE\x14P\x81\x9f'}",2021-03-08 02:20:29+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,6742858671129430292,Jon_Voight,[],,,,2619,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1405021412,Donald Trump Jr,"{'_': 'ChatPhoto', 'photo_id': 1263080359574218774, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08XCD\xac\x9bK\r\xdb\x8b(\xeb\xe9\x8a(\xa2\x98\xcf'}",2019-06-05 00:16:54+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,380047372943834605,TrumpJr,[],,,,465009,[],,,,,,,,,,,,,112.0,111.0,1.0,{'channels': ['self']},"['TrumpChannel', 'TrumpJr']"
Channel,1214967383,Donald Trump Jr Chat,"{'_': 'ChatPhoto', 'photo_id': 5093696342949210334, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08 V\x85\x1a=\x8c\xe0>\xe2\xea:\xfab\x8a(\xa0\x0f'}",2021-02-26 18:47:00+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,2403895202899075731,TrumpJrChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",4941,[],,,,,,,,,,,,,2.0,0.0,2.0,{'channels': ['TrumpJr']},"['TrumpChannel', 'TrumpJr']"
Channel,1362973632,Based Rand Paul,"{'_': 'ChatPhoto', 'photo_id': 5141303852107147791, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xceb\r\x9a\xab\x00\x08l\x0fSE\x14Q`g'}",2021-03-22 23:59:33+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1254423517443690822,BasedRandPaul,[],,,,6095,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1273979975,Jesse Watters,"{'_': 'ChatPhoto', 'photo_id': 5102843721346558561, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa7\xbd|\x92\xc1T0|\xf4\xed\x8a(\xa2\x80g'}",2021-04-09 05:09:08+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3150010992992969148,JessePrimetime,[],,,,6251,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1165115565,David J Harris Jr,"{'_': 'ChatPhoto', 'photo_id': 4925246342620621105, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa1<\xdek*\xb19\x1e\xbe\xb4QE\x00\x7f'}",2021-01-22 08:35:59+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,8721365625279777840,DavidJHarrisJr,[],,,,42437,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1150948788,Daily Honker,"{'_': 'ChatPhoto', 'photo_id': 5030679917062367766, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xb9\xfb\xdf?\xbe\xcf|g8\xff\x00\x1a(\xa2\x82\xb6?'}",2021-02-02 13:28:31+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-3973282939230976197,DailyHonker,[],,,,18759,[],,,,,,,,,,,,,4.0,4.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1338997959,The Trump Republicans,"{'_': 'ChatPhoto', 'photo_id': 4954473891422644576, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2\xfd\xe7\x9d\xbbkc\xa63\xc7\xd6\x8a(\xa0\x0f'}",2021-04-03 15:44:55+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-4849203069277212599,trumprepublicans,[],,,,41820,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1185290693,Ben Ferguson,"{'_': 'ChatPhoto', 'photo_id': 5019725585794050243, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa0\xe8\xa6\x05P\xc9\x95\xcf\xe3E\x14U\x15c'}",2021-02-24 00:05:26+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-5063119037591903448,BenFerguson,[],,,,37856,[],,,,,,,,,,,,,8.0,8.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1159683498,Ben Ferguson Chat,"{'_': 'ChatPhoto', 'photo_id': 5026085470286751885, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x86/)\x04XA\x96\x19&\x8a(\xa6\x84\xcf'}",2021-02-25 05:55:49+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,-7781836646613332646,BenFergusonChat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",277,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['BenFerguson']},['TrumpChannel']
Channel,1362281610,Kayleigh McEnany,"{'_': 'ChatPhoto', 'photo_id': 5147743670236195002, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08b\xcaW1\xb4|\xe4\x00q\xc1\xa2\x8a(L|\xa8'}",2021-04-08 02:49:51+00:00,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2678817825401247379,KayleighMcEnany7,[],,,,31770,[],,,,,,,,,,,,,6.0,6.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1401259760,Mike Pompeo,"{'_': 'ChatPhoto', 'photo_id': 5152442497602005441, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08a\xd4\x88\x94\xe1x\r\xd0\xfaQE\x14\xc9?'}",2021-03-07 14:10:16+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1791972993095201805,MichaelRPompeo,[],,,,42917,[],,,,,,,,,,,,,7.0,7.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1739020217,Truth Social Updates,"{'_': 'ChatPhoto', 'photo_id': 4942809529045856458, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08hh\xfc\x8f\xba<\xcc\xe3\xa9\xe9\xebE\x14WrD\xd8'}",2022-02-16 14:07:50+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4037616449547528226,TruthUpdates,[],,,,4046,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1286910958,Jim Jordan,"{'_': 'ChatPhoto', 'photo_id': 5058052439424477413, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa6$QnF\xd1\x90\xdd{\xd1E\x14\xc4\xcf'}",2021-03-08 18:06:55+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7176495585673382158,JimJordanOH,[],,,,26598,[],,,,,,,,,,,,,3.0,3.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1197839409,Kevin Sorbo,"{'_': 'ChatPhoto', 'photo_id': 5001417080809040057, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x81t\xe9\r\x98%F\xf6\xf9\x81\xcfA\xefE\x14P3'}",2021-02-16 21:12:32+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-303838225059521097,KevinSorbo,[],,,,10155,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1461035007,Jenny Beth Martin,"{'_': 'ChatPhoto', 'photo_id': 4942969903124687515, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x8bg\xfcK~\xe7\xcd\xbb\x93\xde\x8a(\xa6\xa2\r\x9f'}",2021-05-21 17:48:11+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,2873965228158560785,JennyBethM,[],,,,13010,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1223497695,Melania Trump,"{'_': 'ChatPhoto', 'photo_id': 5159086541425978000, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xd2Qq\xe6\x9d\xc5\x02g\x8c\x13\x9cQE\x14\x01'}",2021-04-26 16:11:33+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1128203950961309322,MelaniaTrumpFan,[],,,,7127,[],,,,,,,,,,,,,2.0,2.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1708447594,Eric Spracklen,"{'_': 'ChatPhoto', 'photo_id': 5114077977108392462, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x88I\xf3`/;\xb6\xd1E\x14XL'}",2021-10-08 05:45:03+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-1242184788373885193,sprack,[],,,,2066,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1157742664,The Epoch Times,"{'_': 'ChatPhoto', 'photo_id': 4913577474823137563, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa2v\xec\x1e\xb4QElb\x7f'}",2021-01-18 17:57:07+00:00,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,-2319764130553014415,epochtimes,[],,,,172340,[],,,,,,,,,,,,,7.0,7.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1264301656,The Epoch Times Chat,"{'_': 'ChatPhoto', 'photo_id': 4958516207267457391, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\x9c}\xac\xdf\xff\x00\xcbM\x9b\xff\x00\xe0;h\xa2\x8ab?'}",2021-01-27 16:30:53+00:00,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,4959533806753894794,epochtimeschat,[],,,"{'_': 'ChatBannedRights', 'until_date': datetime.datetime(2038, 1, 19, 3, 14, 7, tzinfo=datetime.timezone.utc), 'view_messages': False, 'send_messages': False, 'send_media': True, 'send_stickers': True, 'send_gifs': True, 'send_games': True, 'send_inline': True, 'embed_links': True, 'send_polls': True, 'change_info': True, 'invite_users': True, 'pin_messages': True, 'manage_topics': False, 'send_photos': True, 'send_videos': True, 'send_roundvideos': True, 'send_audios': True, 'send_voices': True, 'send_docs': True, 'send_plain': False}",1911,[],,,,,,,,,,,,,1.0,0.0,1.0,{'channels': ['epochtimes']},['TrumpChannel']
Channel,1359034275,The Federalist,"{'_': 'ChatPhoto', 'photo_id': 5098495294592625052, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08\xa5\x8bo\xb2n\xe7\xce\xc6\xdd\xbe\xff\x00\xde\xfc\xa8\xa2\x8a\x00'}",2021-02-07 14:55:40+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3092500921939577201,FDRLSTT,[],,,,37820,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
Channel,1424701732,Lou Dobbs,"{'_': 'ChatPhoto', 'photo_id': 4922850425179318829, 'dc_id': 1, 'has_video': False, 'stripped_thumb': b'\x01\x08\x08a\x98\x1c\xa2\xa8\xc7c\x8eI\xfe\x94QEM\xd8\xec\x8f'}",2021-02-10 05:18:00+00:00,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,-3370190597197838436,LouDobbz,[],,,,15121,[],,,,,,,,,,,,,1.0,1.0,0.0,{'channels': ['self']},['TrumpChannel']
